GO Accession	GO Name	GO Aspect	P-value (1)	P-value (2)	Protein List (1)	Protein List (2)
GO:0051246	regulation of protein metabolic process	biological_process	1E0		lcl|c239275_g1_i1|m.25549,lcl|c227322_g4_i4|m.12336,lcl|c204019_g3_i1|m.1367,lcl|c242001_g1_i2|m.29236,lcl|c223077_g2_i1|m.8858	
GO:0019538	protein metabolic process	biological_process	1E0		lcl|c241500_g1_i1|m.28663,lcl|c224042_g7_i2|m.9570,lcl|c204019_g3_i1|m.1367,lcl|c219583_g2_i1|m.6468,lcl|c212126_g1_i2|m.2626,lcl|c221356_g3_i2|m.7588,lcl|c216377_g1_i3|m.4559,lcl|c318732_g1_i1|m.32501,lcl|c225618_g2_i6|m.10783,lcl|c232133_g1_i5|m.17039,lcl|c235481_g2_i1|m.20956,lcl|c229298_g2_i1|m.14136,lcl|c223077_g2_i1|m.8858,lcl|c209946_g1_i6|m.2078,lcl|c240264_g4_i5|m.26985,lcl|c218481_g4_i6|m.5811,lcl|c214032_g1_i4|m.3331,lcl|c239210_g2_i1|m.25440,lcl|c233767_g1_i3|m.18989,lcl|c228038_g3_i1|m.12994,lcl|c221205_g1_i1|m.7472,lcl|c227267_g3_i2|m.12289,lcl|c230034_g1_i1|m.14877,lcl|c218703_g1_i4|m.5907,lcl|c216953_g1_i3|m.4865,lcl|c242193_g2_i1|m.29501,lcl|c243222_g3_i1|m.30722,lcl|c218820_g4_i2|m.5974,lcl|c227297_g1_i3|m.12321,lcl|c242793_g1_i1|m.30227,lcl|c230823_g3_i1|m.15672,lcl|c243149_g1_i2|m.30670,lcl|c206417_g1_i2|m.1538,lcl|c219636_g2_i1|m.6494,lcl|c217573_g1_i1|m.5252,lcl|c216645_g1_i1|m.4691,lcl|c233024_g1_i6|m.18051,lcl|c205554_g2_i2|m.1468,lcl|c241916_g1_i1|m.29146,lcl|c217534_g1_i2|m.5231,lcl|c236174_g2_i1|m.21787,lcl|c232381_g2_i3|m.17311,lcl|c230124_g3_i6|m.14973	
GO:0051247	positive regulation of protein metabolic process	biological_process	1E0		lcl|c227322_g4_i4|m.12336,lcl|c204019_g3_i1|m.1367,lcl|c223077_g2_i1|m.8858	
GO:0051248	negative regulation of protein metabolic process	biological_process	1E0		lcl|c239275_g1_i1|m.25549,lcl|c242001_g1_i2|m.29236	
GO:1901564	organonitrogen compound metabolic process	biological_process	1E0		lcl|c237215_g1_i1|m.23031,lcl|c217887_g8_i2|m.5422,lcl|c230414_g1_i1|m.15275,lcl|c318732_g1_i1|m.32501,lcl|c220936_g1_i1|m.7247,lcl|c229298_g2_i1|m.14136,lcl|c223077_g2_i1|m.8858,lcl|c218481_g4_i6|m.5811,lcl|c214032_g1_i4|m.3331,lcl|c215465_g1_i1|m.4044,lcl|c224242_g3_i7|m.9677,lcl|c221205_g1_i1|m.7472,lcl|c227267_g3_i2|m.12289,lcl|c230034_g1_i1|m.14877,lcl|c218703_g1_i4|m.5907,lcl|c223454_g1_i3|m.9139,lcl|c218820_g4_i2|m.5974,lcl|c227297_g1_i3|m.12321,lcl|c240688_g3_i1|m.27609,lcl|c230880_g3_i5|m.15737,lcl|c206417_g1_i2|m.1538,lcl|c205554_g2_i2|m.1468,lcl|c241916_g1_i1|m.29146,lcl|c223247_g3_i6|m.8971,lcl|c221189_g3_i1|m.7459,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097	
GO:1901565	organonitrogen compound catabolic process	biological_process	1E0		lcl|c230414_g1_i1|m.15275	
GO:0051252	regulation of RNA metabolic process	biological_process	1E0		lcl|c232221_g3_i2|m.17155	
GO:1901566	organonitrogen compound biosynthetic process	biological_process	1E0		lcl|c221205_g1_i1|m.7472,lcl|c227267_g3_i2|m.12289,lcl|c230034_g1_i1|m.14877,lcl|c218703_g1_i4|m.5907,lcl|c223454_g1_i3|m.9139,lcl|c237215_g1_i1|m.23031,lcl|c218820_g4_i2|m.5974,lcl|c227297_g1_i3|m.12321,lcl|c318732_g1_i1|m.32501,lcl|c229298_g2_i1|m.14136,lcl|c223077_g2_i1|m.8858,lcl|c230880_g3_i5|m.15737,lcl|c206417_g1_i2|m.1538,lcl|c218481_g4_i6|m.5811,lcl|c214032_g1_i4|m.3331,lcl|c205554_g2_i2|m.1468,lcl|c241916_g1_i1|m.29146,lcl|c224242_g3_i7|m.9677,lcl|c221189_g3_i1|m.7459,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097	
GO:0016482	cytoplasmic transport	biological_process	1E0		lcl|c225618_g2_i6|m.10783	
GO:0051254	positive regulation of RNA metabolic process	biological_process	1E0		lcl|c232221_g3_i2|m.17155	
GO:0006886	intracellular protein transport	biological_process	1E0		lcl|c243675_g4_i3|m.31228,lcl|c218374_g4_i1|m.5754,lcl|c226971_g4_i11|m.11980,lcl|c225618_g2_i6|m.10783	
GO:0051259	protein oligomerization	biological_process	1E0		lcl|c232221_g3_i2|m.17155,lcl|c228709_g4_i2|m.13577	
GO:0051261	protein depolymerization	biological_process	1E0		lcl|c220300_g3_i1|m.6859	
GO:1901575	organic substance catabolic process	biological_process	1E0		lcl|c224042_g7_i2|m.9570,lcl|c219636_g2_i1|m.6494,lcl|c219583_g2_i1|m.6468,lcl|c212126_g1_i2|m.2626,lcl|c231864_g5_i1|m.16720,lcl|c230414_g1_i1|m.15275,lcl|c243149_g1_i2|m.30670	
GO:1901576	organic substance biosynthetic process	biological_process	1E0		lcl|c241500_g1_i1|m.28663,lcl|c237215_g1_i1|m.23031,lcl|c318732_g1_i1|m.32501,lcl|c229298_g2_i1|m.14136,lcl|c223077_g2_i1|m.8858,lcl|c227188_g1_i1|m.12222,lcl|c230184_g2_i3|m.15031,lcl|c218481_g4_i6|m.5811,lcl|c214032_g1_i4|m.3331,lcl|c224242_g3_i7|m.9677,lcl|c239860_g1_i1|m.26440,lcl|c221205_g1_i1|m.7472,lcl|c227267_g3_i2|m.12289,lcl|c241579_g2_i3|m.28729,lcl|c230034_g1_i1|m.14877,lcl|c218703_g1_i4|m.5907,lcl|c223454_g1_i3|m.9139,lcl|c239860_g1_i2|m.26443,lcl|c218820_g4_i2|m.5974,lcl|c227297_g1_i3|m.12321,lcl|c230880_g3_i5|m.15737,lcl|c206417_g1_i2|m.1538,lcl|c205554_g2_i2|m.1468,lcl|c241916_g1_i1|m.29146,lcl|c221189_g3_i1|m.7459,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097	
GO:0009438	methylglyoxal metabolic process	biological_process	1E0		lcl|c231864_g5_i1|m.16720	
GO:0042364	water-soluble vitamin biosynthetic process	biological_process	1E0		lcl|c230880_g3_i5|m.15737	
GO:0010498	proteasomal protein catabolic process	biological_process	1E0		lcl|c212126_g1_i2|m.2626	
GO:0090304	nucleic acid metabolic process	biological_process	1E0		lcl|c230032_g6_i1|m.14874,lcl|c243614_g4_i2|m.31123,lcl|c224026_g2_i4|m.9562,lcl|c241916_g1_i1|m.29146,lcl|c225931_g4_i1|m.11061	
GO:0090305	nucleic acid phosphodiester bond hydrolysis	biological_process	1E0		lcl|c224026_g2_i4|m.9562	
GO:0051289	protein homotetramerization	biological_process	1E0		lcl|c232221_g3_i2|m.17155	
GO:0046907	intracellular transport	biological_process	1E0		lcl|c227322_g4_i4|m.12336,lcl|c243675_g4_i3|m.31228,lcl|c239887_g1_i1|m.26471,lcl|c218374_g4_i1|m.5754,lcl|c226971_g4_i11|m.11980,lcl|c225618_g2_i6|m.10783	
GO:0071702	organic substance transport	biological_process	1E0		lcl|c240251_g4_i2|m.26962,lcl|c243675_g4_i3|m.31228,lcl|c243614_g4_i2|m.31123,lcl|c218374_g4_i1|m.5754,lcl|c226971_g4_i11|m.11980,lcl|c225618_g2_i6|m.10783	
GO:0071704	organic substance metabolic process	biological_process	1E0		lcl|c241500_g1_i1|m.28663,lcl|c219583_g2_i1|m.6468,lcl|c212126_g1_i2|m.2626,lcl|c221356_g3_i2|m.7588,lcl|c217887_g8_i2|m.5422,lcl|c216377_g1_i3|m.4559,lcl|c230414_g1_i1|m.15275,lcl|c318732_g1_i1|m.32501,lcl|c232133_g1_i5|m.17039,lcl|c235481_g2_i1|m.20956,lcl|c234789_g3_i1|m.20259,lcl|c209946_g1_i6|m.2078,lcl|c240264_g4_i5|m.26985,lcl|c230032_g6_i1|m.14874,lcl|c218481_g4_i6|m.5811,lcl|c214032_g1_i4|m.3331,lcl|c224026_g2_i4|m.9562,lcl|c239210_g2_i1|m.25440,lcl|c228038_g3_i1|m.12994,lcl|c221205_g1_i1|m.7472,lcl|c241579_g2_i3|m.28729,lcl|c230034_g1_i1|m.14877,lcl|c242193_g2_i1|m.29501,lcl|c243222_g3_i1|m.30722,lcl|c240688_g3_i1|m.27609,lcl|c242793_g1_i1|m.30227,lcl|c243149_g1_i2|m.30670,lcl|c230880_g3_i5|m.15737,lcl|c217573_g1_i1|m.5252,lcl|c216645_g1_i1|m.4691,lcl|c217534_g1_i2|m.5231,lcl|c223247_g3_i6|m.8971,lcl|c221189_g3_i1|m.7459,lcl|c231864_g5_i1|m.16720,lcl|c236174_g2_i1|m.21787,lcl|c232381_g2_i3|m.17311,lcl|c230124_g3_i6|m.14973,lcl|c239610_g1_i3|m.26053,lcl|c224042_g7_i2|m.9570,lcl|c204019_g3_i1|m.1367,lcl|c237215_g1_i1|m.23031,lcl|c226769_g3_i1|m.11767,lcl|c225618_g2_i6|m.10783,lcl|c220936_g1_i1|m.7247,lcl|c229298_g2_i1|m.14136,lcl|c242894_g3_i1|m.30343,lcl|c223077_g2_i1|m.8858,lcl|c227188_g1_i1|m.12222,lcl|c230184_g2_i3|m.15031,lcl|c215465_g1_i1|m.4044,lcl|c224242_g3_i7|m.9677,lcl|c225931_g4_i1|m.11061,lcl|c233767_g1_i3|m.18989,lcl|c239860_g1_i1|m.26440,lcl|c227267_g3_i2|m.12289,lcl|c218703_g1_i4|m.5907,lcl|c238826_g2_i1|m.24957,lcl|c216953_g1_i3|m.4865,lcl|c223454_g1_i3|m.9139,lcl|c239860_g1_i2|m.26443,lcl|c218820_g4_i2|m.5974,lcl|c227297_g1_i3|m.12321,lcl|c230823_g3_i1|m.15672,lcl|c206417_g1_i2|m.1538,lcl|c219636_g2_i1|m.6494,lcl|c243614_g4_i2|m.31123,lcl|c233024_g1_i6|m.18051,lcl|c205554_g2_i2|m.1468,lcl|c241916_g1_i1|m.29146,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097,lcl|c227206_g2_i7|m.12247	
GO:0071705	nitrogen compound transport	biological_process	1E0		lcl|c243614_g4_i2|m.31123	
GO:1901605	alpha-amino acid metabolic process	biological_process	1E0		lcl|c237215_g1_i1|m.23031,lcl|c221189_g3_i1|m.7459,lcl|c230414_g1_i1|m.15275	
GO:1901606	alpha-amino acid catabolic process	biological_process	1E0		lcl|c230414_g1_i1|m.15275	
GO:0006928	movement of cell or subcellular component	biological_process	1E0		lcl|c232274_g1_i2|m.17209	
GO:1901607	alpha-amino acid biosynthetic process	biological_process	1E0		lcl|c237215_g1_i1|m.23031,lcl|c221189_g3_i1|m.7459	
GO:2000026	regulation of multicellular organismal development	biological_process	1E0		lcl|c236174_g2_i1|m.21787	
GO:0016539	intein-mediated protein splicing	biological_process	1E0		lcl|c242793_g1_i1|m.30227	
GO:1901615	organic hydroxy compound metabolic process	biological_process	1E0		lcl|c230880_g3_i5|m.15737,lcl|c231864_g5_i1|m.16720	
GO:2000027	regulation of organ morphogenesis	biological_process	1E0		lcl|c236174_g2_i1|m.21787	
GO:1901617	organic hydroxy compound biosynthetic process	biological_process	1E0		lcl|c230880_g3_i5|m.15737	
GO:0034220	ion transmembrane transport	biological_process	1E0		lcl|c224242_g3_i7|m.9677,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097	
GO:0046940	nucleoside monophosphate phosphorylation	biological_process	1E0		lcl|c223454_g1_i3|m.9139	
GO:0006950	response to stress	biological_process	1E0		lcl|c236486_g1_i1|m.22162,lcl|c238537_g2_i7|m.24631,lcl|c238919_g4_i6|m.25079,lcl|c221114_g2_i1|m.7405,lcl|c243554_g1_i5|m.31071	
GO:0071230	cellular response to amino acid stimulus	biological_process	1E0		lcl|c227322_g4_i4|m.12336	
GO:1902680	positive regulation of RNA biosynthetic process	biological_process	1E0		lcl|c232221_g3_i2|m.17155	
GO:0045893	positive regulation of transcription, DNA-templated	biological_process	1E0		lcl|c232221_g3_i2|m.17155	
GO:0051336	regulation of hydrolase activity	biological_process	1E0		lcl|c239275_g1_i1|m.25549,lcl|c233818_g2_i6|m.19032,lcl|c242001_g1_i2|m.29236	
GO:0010556	regulation of macromolecule biosynthetic process	biological_process	1E0		lcl|c232221_g3_i2|m.17155,lcl|c223077_g2_i1|m.8858	
GO:0010557	positive regulation of macromolecule biosynthetic process	biological_process	1E0		lcl|c232221_g3_i2|m.17155,lcl|c223077_g2_i1|m.8858	
GO:0006979	response to oxidative stress	biological_process	1E0		lcl|c236486_g1_i1|m.22162,lcl|c238919_g4_i6|m.25079	
GO:0010562	positive regulation of phosphorus metabolic process	biological_process	1E0		lcl|c227322_g4_i4|m.12336	
GO:0034248	regulation of cellular amide metabolic process	biological_process	1E0		lcl|c223077_g2_i1|m.8858	
GO:0051346	negative regulation of hydrolase activity	biological_process	1E0		lcl|c239275_g1_i1|m.25549,lcl|c233818_g2_i6|m.19032,lcl|c242001_g1_i2|m.29236	
GO:0034250	positive regulation of cellular amide metabolic process	biological_process	1E0		lcl|c223077_g2_i1|m.8858	
GO:0019637	organophosphate metabolic process	biological_process	1E0		lcl|c230880_g3_i5|m.15737,lcl|c215465_g1_i1|m.4044,lcl|c223454_g1_i3|m.9139,lcl|c239860_g1_i2|m.26443,lcl|c223247_g3_i6|m.8971,lcl|c224242_g3_i7|m.9677,lcl|c214108_g4_i4|m.3369,lcl|c240688_g3_i1|m.27609,lcl|c231281_g6_i3|m.16097,lcl|c220936_g1_i1|m.7247,lcl|c239860_g1_i1|m.26440	
GO:0070727	cellular macromolecule localization	biological_process	1E0		lcl|c243675_g4_i3|m.31228,lcl|c218374_g4_i1|m.5754,lcl|c216621_g3_i1|m.4676,lcl|c226971_g4_i11|m.11980,lcl|c225618_g2_i6|m.10783	
GO:1901657	glycosyl compound metabolic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c224242_g3_i7|m.9677,lcl|c221189_g3_i1|m.7459,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097,lcl|c220936_g1_i1|m.7247	
GO:1901659	glycosyl compound biosynthetic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c224242_g3_i7|m.9677,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097	
GO:0006996	organelle organization	biological_process	1E0		lcl|c231859_g5_i5|m.16713,lcl|c221753_g3_i7|m.7844,lcl|c224201_g3_i8|m.9658,lcl|c227322_g4_i4|m.12336,lcl|c229340_g1_i1|m.14173,lcl|c220300_g3_i1|m.6859,lcl|c225618_g2_i6|m.10783,lcl|c240857_g5_i1|m.27819,lcl|c225753_g2_i5|m.10911	
GO:0023052	signaling	biological_process	1E0		lcl|c219763_g5_i3|m.6564,lcl|c242839_g1_i1|m.30268,lcl|c217096_g5_i1|m.4965,lcl|c236174_g2_i1|m.21787	
GO:0042451	purine nucleoside biosynthetic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c224242_g3_i7|m.9677,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097	
GO:0045861	negative regulation of proteolysis	biological_process	1E0		lcl|c239275_g1_i1|m.25549,lcl|c242001_g1_i2|m.29236	
GO:0042455	ribonucleoside biosynthetic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c224242_g3_i7|m.9677,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097	
GO:0045862	positive regulation of proteolysis	biological_process	1E0		lcl|c204019_g3_i1|m.1367	
GO:0007005	mitochondrion organization	biological_process	1E0		lcl|c225618_g2_i6|m.10783	
GO:0070887	cellular response to chemical stimulus	biological_process	1E0		lcl|c227322_g4_i4|m.12336	
GO:0060429	epithelium development	biological_process	1E0		lcl|c236174_g2_i1|m.21787	
GO:0023051	regulation of signaling	biological_process	1E0		lcl|c227322_g4_i4|m.12336	
GO:0007015	actin filament organization	biological_process	1E0		lcl|c231859_g5_i5|m.16713,lcl|c221753_g3_i7|m.7844,lcl|c229340_g1_i1|m.14173,lcl|c220300_g3_i1|m.6859,lcl|c240857_g5_i1|m.27819	
GO:0007018	microtubule-based movement	biological_process	1E0		lcl|c232274_g1_i2|m.17209	
GO:0023056	positive regulation of signaling	biological_process	1E0		lcl|c227322_g4_i4|m.12336	
GO:0043603	cellular amide metabolic process	biological_process	1E0		lcl|c221205_g1_i1|m.7472,lcl|c227267_g3_i2|m.12289,lcl|c230034_g1_i1|m.14877,lcl|c218703_g1_i4|m.5907,lcl|c237215_g1_i1|m.23031,lcl|c218820_g4_i2|m.5974,lcl|c227297_g1_i3|m.12321,lcl|c318732_g1_i1|m.32501,lcl|c229298_g2_i1|m.14136,lcl|c223077_g2_i1|m.8858,lcl|c206417_g1_i2|m.1538,lcl|c218481_g4_i6|m.5811,lcl|c214032_g1_i4|m.3331,lcl|c205554_g2_i2|m.1468,lcl|c241916_g1_i1|m.29146	
GO:0007021	tubulin complex assembly	biological_process	1E0		lcl|c237440_g3_i2|m.23273	
GO:0043604	amide biosynthetic process	biological_process	1E0		lcl|c221205_g1_i1|m.7472,lcl|c227267_g3_i2|m.12289,lcl|c230034_g1_i1|m.14877,lcl|c218703_g1_i4|m.5907,lcl|c237215_g1_i1|m.23031,lcl|c218820_g4_i2|m.5974,lcl|c227297_g1_i3|m.12321,lcl|c318732_g1_i1|m.32501,lcl|c229298_g2_i1|m.14136,lcl|c223077_g2_i1|m.8858,lcl|c206417_g1_i2|m.1538,lcl|c218481_g4_i6|m.5811,lcl|c214032_g1_i4|m.3331,lcl|c205554_g2_i2|m.1468,lcl|c241916_g1_i1|m.29146	
GO:0007023	post-chaperonin tubulin folding pathway	biological_process	1E0		lcl|c237440_g3_i2|m.23273	
GO:0019673	GDP-mannose metabolic process	biological_process	1E0		lcl|c230184_g2_i3|m.15031,lcl|c239610_g1_i3|m.26053	
GO:0010604	positive regulation of macromolecule metabolic process	biological_process	1E0		lcl|c227322_g4_i4|m.12336,lcl|c204019_g3_i1|m.1367,lcl|c232221_g3_i2|m.17155,lcl|c223077_g2_i1|m.8858	
GO:0010605	negative regulation of macromolecule metabolic process	biological_process	1E0		lcl|c239275_g1_i1|m.25549,lcl|c242001_g1_i2|m.29236	
GO:0031123	RNA 3'-end processing	biological_process	1E0		lcl|c224026_g2_i4|m.9562	
GO:0031124	mRNA 3'-end processing	biological_process	1E0		lcl|c224026_g2_i4|m.9562	
GO:0010608	posttranscriptional regulation of gene expression	biological_process	1E0		lcl|c223077_g2_i1|m.8858	
GO:0090407	organophosphate biosynthetic process	biological_process	1E0		lcl|c230880_g3_i5|m.15737,lcl|c223454_g1_i3|m.9139,lcl|c239860_g1_i2|m.26443,lcl|c224242_g3_i7|m.9677,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097,lcl|c239860_g1_i1|m.26440	
GO:2001141	regulation of RNA biosynthetic process	biological_process	1E0		lcl|c232221_g3_i2|m.17155	
GO:0019682	glyceraldehyde-3-phosphate metabolic process	biological_process	1E0		lcl|c215465_g1_i1|m.4044,lcl|c223247_g3_i6|m.8971,lcl|c240688_g3_i1|m.27609	
GO:0001101	response to acid chemical	biological_process	1E0		lcl|c227322_g4_i4|m.12336	
GO:1901698	response to nitrogen compound	biological_process	1E0		lcl|c227322_g4_i4|m.12336	
GO:0007040	lysosome organization	biological_process	1E0		lcl|c227322_g4_i4|m.12336	
GO:1901699	cellular response to nitrogen compound	biological_process	1E0		lcl|c227322_g4_i4|m.12336	
GO:1901700	response to oxygen-containing compound	biological_process	1E0		lcl|c227322_g4_i4|m.12336	
GO:2000112	regulation of cellular macromolecule biosynthetic process	biological_process	1E0		lcl|c232221_g3_i2|m.17155,lcl|c223077_g2_i1|m.8858	
GO:1901701	cellular response to oxygen-containing compound	biological_process	1E0		lcl|c227322_g4_i4|m.12336	
GO:0043623	cellular protein complex assembly	biological_process	1E0		lcl|c227202_g1_i3|m.12234,lcl|c237440_g3_i2|m.23273	
GO:0045901	positive regulation of translational elongation	biological_process	1E0		lcl|c223077_g2_i1|m.8858	
GO:0043624	cellular protein complex disassembly	biological_process	1E0		lcl|c220300_g3_i1|m.6859	
GO:0019693	ribose phosphate metabolic process	biological_process	1E0		lcl|c215465_g1_i1|m.4044,lcl|c223454_g1_i3|m.9139,lcl|c223247_g3_i6|m.8971,lcl|c224242_g3_i7|m.9677,lcl|c214108_g4_i4|m.3369,lcl|c240688_g3_i1|m.27609,lcl|c231281_g6_i3|m.16097,lcl|c220936_g1_i1|m.7247	
GO:0045905	positive regulation of translational termination	biological_process	1E0		lcl|c223077_g2_i1|m.8858	
GO:0043631	RNA polyadenylation	biological_process	1E0		lcl|c224026_g2_i4|m.9562	
GO:0034314	Arp2/3 complex-mediated actin nucleation	biological_process	1E0		lcl|c229340_g1_i1|m.14173,lcl|c240857_g5_i1|m.27819	
GO:0043632	modification-dependent macromolecule catabolic process	biological_process	1E0		lcl|c219583_g2_i1|m.6468,lcl|c212126_g1_i2|m.2626	
GO:0010628	positive regulation of gene expression	biological_process	1E0		lcl|c232221_g3_i2|m.17155,lcl|c223077_g2_i1|m.8858	
GO:0071822	protein complex subunit organization	biological_process	1E0		lcl|c231859_g5_i5|m.16713,lcl|c221753_g3_i7|m.7844,lcl|c229340_g1_i1|m.14173,lcl|c232221_g3_i2|m.17155,lcl|c227202_g1_i3|m.12234,lcl|c237440_g3_i2|m.23273,lcl|c220300_g3_i1|m.6859,lcl|c228709_g4_i2|m.13577,lcl|c240857_g5_i1|m.27819	
GO:0044699	single-organism process	biological_process	1E0		lcl|c241500_g1_i1|m.28663,lcl|c217887_g8_i2|m.5422,lcl|c243349_g1_i4|m.30872,lcl|c230414_g1_i1|m.15275,lcl|c231085_g3_i1|m.15955,lcl|c234789_g3_i1|m.20259,lcl|c224201_g3_i8|m.9658,lcl|c227562_g6_i1|m.12582,lcl|c234955_g3_i3|m.20445,lcl|c217096_g5_i1|m.4965,lcl|c241909_g2_i2|m.29132,lcl|c231859_g5_i5|m.16713,lcl|c241579_g2_i3|m.28729,lcl|c219763_g5_i3|m.6564,lcl|c239887_g1_i1|m.26471,lcl|c232274_g1_i2|m.17209,lcl|c240688_g3_i1|m.27609,lcl|c216621_g3_i1|m.4676,lcl|c244255_g3_i1|m.31943,lcl|c219495_g3_i10|m.6406,lcl|c230880_g3_i5|m.15737,lcl|c229340_g1_i1|m.14173,lcl|c219883_g1_i2|m.6624,lcl|c216942_g4_i3|m.4860,lcl|c223247_g3_i6|m.8971,lcl|c221189_g3_i1|m.7459,lcl|c231864_g5_i1|m.16720,lcl|c236174_g2_i1|m.21787,lcl|c230862_g3_i1|m.15714,lcl|c240035_g1_i1|m.26689,lcl|c236035_g1_i2|m.21599,lcl|c243506_g1_i6|m.31041,lcl|c238919_g4_i6|m.25079,lcl|c237215_g1_i1|m.23031,lcl|c244407_g1_i3|m.32143,lcl|c226769_g3_i1|m.11767,lcl|c225618_g2_i6|m.10783,lcl|c220936_g1_i1|m.7247,lcl|c225753_g2_i5|m.10911,lcl|c242894_g3_i1|m.30343,lcl|c227188_g1_i1|m.12222,lcl|c226216_g1_i2|m.11298,lcl|c234446_g3_i2|m.19850,lcl|c232783_g1_i1|m.17764,lcl|c215465_g1_i1|m.4044,lcl|c224242_g3_i7|m.9677,lcl|c220300_g3_i1|m.6859,lcl|c239684_g3_i6|m.26167,lcl|c239860_g1_i1|m.26440,lcl|c241174_g2_i10|m.28286,lcl|c229881_g6_i6|m.14719,lcl|c236486_g1_i1|m.22162,lcl|c227332_g2_i2|m.12341,lcl|c238826_g2_i1|m.24957,lcl|c223454_g1_i3|m.9139,lcl|c239860_g1_i2|m.26443,lcl|c222459_g5_i1|m.8379,lcl|c221753_g3_i7|m.7844,lcl|c227322_g4_i4|m.12336,lcl|c242839_g1_i1|m.30268,lcl|c241916_g1_i1|m.29146,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097,lcl|c240857_g5_i1|m.27819,lcl|c227206_g2_i7|m.12247	
GO:0044700	single organism signaling	biological_process	1E0		lcl|c219763_g5_i3|m.6564,lcl|c242839_g1_i1|m.30268,lcl|c217096_g5_i1|m.4965,lcl|c236174_g2_i1|m.21787	
GO:0030029	actin filament-based process	biological_process	1E0		lcl|c231859_g5_i5|m.16713,lcl|c221753_g3_i7|m.7844,lcl|c229340_g1_i1|m.14173,lcl|c220300_g3_i1|m.6859,lcl|c240857_g5_i1|m.27819	
GO:0071826	ribonucleoprotein complex subunit organization	biological_process	1E0		lcl|c218820_g4_i2|m.5974	
GO:0010638	positive regulation of organelle organization	biological_process	1E0		lcl|c221753_g3_i7|m.7844,lcl|c229340_g1_i1|m.14173,lcl|c240857_g5_i1|m.27819	
GO:0010639	negative regulation of organelle organization	biological_process	1E0		lcl|c221753_g3_i7|m.7844,lcl|c216621_g3_i1|m.4676	
GO:0044710	single-organism metabolic process	biological_process	1E0		lcl|c241500_g1_i1|m.28663,lcl|c243506_g1_i6|m.31041,lcl|c238919_g4_i6|m.25079,lcl|c237215_g1_i1|m.23031,lcl|c217887_g8_i2|m.5422,lcl|c244407_g1_i3|m.32143,lcl|c226769_g3_i1|m.11767,lcl|c243349_g1_i4|m.30872,lcl|c230414_g1_i1|m.15275,lcl|c234789_g3_i1|m.20259,lcl|c220936_g1_i1|m.7247,lcl|c242894_g3_i1|m.30343,lcl|c227562_g6_i1|m.12582,lcl|c227188_g1_i1|m.12222,lcl|c226216_g1_i2|m.11298,lcl|c232783_g1_i1|m.17764,lcl|c215465_g1_i1|m.4044,lcl|c224242_g3_i7|m.9677,lcl|c241909_g2_i2|m.29132,lcl|c239684_g3_i6|m.26167,lcl|c239860_g1_i1|m.26440,lcl|c241174_g2_i10|m.28286,lcl|c229881_g6_i6|m.14719,lcl|c241579_g2_i3|m.28729,lcl|c236486_g1_i1|m.22162,lcl|c238826_g2_i1|m.24957,lcl|c223454_g1_i3|m.9139,lcl|c239860_g1_i2|m.26443,lcl|c222459_g5_i1|m.8379,lcl|c240688_g3_i1|m.27609,lcl|c219495_g3_i10|m.6406,lcl|c230880_g3_i5|m.15737,lcl|c241916_g1_i1|m.29146,lcl|c216942_g4_i3|m.4860,lcl|c223247_g3_i6|m.8971,lcl|c221189_g3_i1|m.7459,lcl|c214108_g4_i4|m.3369,lcl|c231864_g5_i1|m.16720,lcl|c231281_g6_i3|m.16097,lcl|c230862_g3_i1|m.15714,lcl|c227206_g2_i7|m.12247,lcl|c240035_g1_i1|m.26689,lcl|c236035_g1_i2|m.21599	
GO:0005975	carbohydrate metabolic process	biological_process	1E0		lcl|c241500_g1_i1|m.28663,lcl|c238826_g2_i1|m.24957,lcl|c215465_g1_i1|m.4044,lcl|c223247_g3_i6|m.8971,lcl|c240688_g3_i1|m.27609	
GO:0044711	single-organism biosynthetic process	biological_process	1E0		lcl|c227188_g1_i1|m.12222,lcl|c241579_g2_i3|m.28729,lcl|c230880_g3_i5|m.15737,lcl|c223454_g1_i3|m.9139,lcl|c239860_g1_i2|m.26443,lcl|c237215_g1_i1|m.23031,lcl|c224242_g3_i7|m.9677,lcl|c221189_g3_i1|m.7459,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097,lcl|c239860_g1_i1|m.26440	
